place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Abdul Rozak Fahrudin,,5.0,2023-02-14T09:41:47.296Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Anugrah Ahmad Fauzi,,5.0,2023-02-12T11:52:20.828Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Sigit Nugroho,,5.0,2023-02-05T08:57:40.780Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,wardiboy oke,"Better order mie nya jangan terlalu matang,,
Tempatnya agak panas kalau siang...",5.0,2023-02-03T07:43:31.625Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Adellia Fadin Amrillah,"Mie ayamnya enak gurih asin, porsinya juga banyak. Harganya 12 ribuan saja. Bisa makan di tempat, tempatnya luas dan nyaman juga",5.0,2023-01-28T04:33:38.152Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Tofiq Hidayat,"Sudah merasakan mie ayam ini sejak dulu masih SMA,klo ga salah..sekarang udah kepala 4😅..dulu bapaknya yang jualan di trotoar pinggir jalan di seberang stasiun timur,dulu klo ga salah di depan gedung bank apa gt,yg skrg udah jd ruko2 barat pertigaan kantor PJKA..dulu duduknya di trotoar pakai kursi plastik berderet2 di sepanjang trotoar..inget bgt krn dulu sering mampir klo ke Purwokerto..setelah itu pindah ke depan Telkom,lalu pindah lagi depan SMK Mardikenya,lalu pindah lagi ke baratnya..",4.0,2023-01-23T15:54:16.721Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Rasito HS,,5.0,2023-01-21T09:33:39.517Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Beanbag Purwokerto,,4.0,2023-01-20T06:31:01.353Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Amanda Cahya Kusuma,,5.0,2023-01-18T10:34:42.230Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,satriyo willego,Enak porsi mantap,5.0,2023-01-18T08:57:40.979Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Ryoka,Siang yang panas..dan cukup ramai..so far nyaman sih .,4.0,2023-01-14T04:34:06.864Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Unknown Citizen,"Mie ayamnya super enak, ayamnya lembut gg ada tulangnya, mienya kenyel gg cepet ngembang klo d rendem kuah, es tehnya juga seger, klanting ama makaroninya juga enak. Tempat bersih",5.0,2023-01-03T08:21:30.950Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Amri Syarof Lazuardi,"Mie Ayam di sini teksturnya cenderung bulat kecil. Ayam nya di masak bacem manis gurih. Racikan bumbunya terasa ringan di mulut, jadi untuk penambahan saus dan kecap bisa lebih pas disesuaikan dengan selera. Tempatnya kecil, tapi cukup untuk 10-20 saat kondisi penuh. Tempat parkir tidak terlalu luas dan tidak terlalu sempit. Cukup juga. Harga per porsi 11rb saja. Minuman ada teh dan jeruk. Harga masih standar. Overall okey untuk menambah varias mie ayam lover ❤",4.0,2023-01-03T00:01:07.234Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Adi Subrantas,Rasa mantap porsi banyak harga.. Wow kantong anak kost.... Josss,5.0,2022-12-31T04:06:44.299Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Agus Darmawan,Mie ayam langganan dari hampir 10 tahunan. Mie ayamnya porsinya besar dengan harga yang terjangkau. Mie dan kuahnya juga enak dan segar plus irisan daging ayam yang lumayan banyak. Bisa nambah kerupuk biar makin nikmat. Sekarang tempat nya juga makin nyaman.,5.0,2022-12-29T09:52:35.572Z,2.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Atang,"Masih khas, rasa dan porsi seperti dulu",5.0,2022-12-06T21:49:04.079Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Kristanti Dewi,"Makan gak pake lama...baru duduk nunggu 5 menit langsung jadi. Tipikal mie ayam Solo dengan porsi sangat banyak dan daging ayam yang besar2. Sambalnya paling the best..hati2 mules 😂😂😂 Tempat baru di sebelah barat sekolah Mardikenya, lebih terang dan nyaman.",5.0,2022-11-24T05:53:32.232Z,3.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,galih perdana,"Legend ,dari dulu rasanya tetap konsisten",4.0,2022-11-20T23:45:16.696Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Dwi Andri Ismawan,"Enak..tempat bersih..nyaman
Sebelah smk mardikenya pwt..rekomended 👍👍",5.0,2022-11-14T07:31:24.828Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Irvan Nur Adji Subekti,Enak,5.0,2022-11-05T04:09:44.622Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Ubay Be WatuAgung,Dari dulu selalu langganan,5.0,2022-11-02T10:43:04.899Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Lukman Nur Arifin,"Mie ayam yang memounyai sambal yang khas dan tekstur mie ayam berbeda dengan mie ayam lainnya,untuk harganya standar mie pada umumnya. Tempatnya cukup luas, tersedia wastafel.",5.0,2022-10-24T13:56:19.318Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Nanda Sulistiono Maghfira Aulia,,5.0,2022-10-24T08:17:58.466Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Elita Liem,Mie ayam khas jawa dengan rasa manis gurih dan porsi yang ngga pelit. Harganya  standar. Ada tambahan kerupuk juga. Tekstur mienya tuh beda dengan mie ayam lainnya. Topping ayamnya berpotongan besar dan bumbunya meresap. Sayang banget aku ga terlalu suka makan mie ayam pakai ayamnya. Jadi selalu minta banyakin sayur atau tanpa ayamnya😅. Bumbu mienya ga bisa bohong! Sayur rebusnya aja pake bumbu mie enak bangettt!!! Wajib cobain pokoknya kalo ke purwokerto,5.0,2022-10-18T13:02:36.911Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Sobirin Silver,"ini langganan dari jaman jadul,sewaktu masih mangkal di pinggir jalan depan ruko stasiun timur kayaknya yah...",5.0,2022-10-10T10:30:21.118Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Taufiq E.P.,punya rasa dan mie yg khas jg...pengunjungnya rame apa lg tiap jam makan siang atau hari libur,5.0,2022-10-09T06:57:09.682Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Zahra adim,"mie ayam legend dari jaman smp,rasanya enak,tekstur mie nya enak,harga ramah di kantong pelajar,porsinya banyakk dijamin puas deh. dulu tempatnya masih yg di depan smk mardikenya skg udah geser dikit tp masih di jalan yg sama.. salah satu mie ayam yg patut di coba kalo ke purwokerto",5.0,2022-09-29T13:29:15.034Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Siti Mariyam,"Mie ayam langganan sejak di purwokerto
Punya cita rasa khas sendiri
Harga oke
Tempat oke, lumayan luas
Penyajian cepat
Ada ceker nya juga
Makaroni
Lanting
Kerupuk
Es teh
Es jeruk

2mie ayam
1 es teh
2 makaroni
1 kelanting
Total makan hari ini 28 ribu",5.0,2022-09-26T10:49:34.385Z,2.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,RIZKY FIRDAUS KUSUMA ADJIE,,5.0,2022-09-26T05:50:04.344Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,ia salih,Enak,5.0,2022-09-18T05:50:58.014Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Irfaan Harits,Mantab enak murah,5.0,2022-09-14T01:43:13.883Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Gerda firjatullah,,5.0,2022-09-14T01:10:18.204Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Rina Ayuningtyas,"Enak, murah, porsi banyak 👍",5.0,2022-09-12T00:36:31.688Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,nana fello,,5.0,2022-09-08T06:24:38.192Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Roni Indra,Enak..pelayanan ramah👍,4.0,2022-09-04T23:08:14.662Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Hesti Melani,,5.0,2022-08-29T14:43:47.868Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Mugi Waluyo,,4.0,2022-08-29T04:15:34.179Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Lupita Putri,,5.0,2022-08-27T23:51:08.804Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Jangja Jafa,,3.0,2022-08-27T11:16:45.748Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,rafiqamuti syakira,,5.0,2022-08-21T07:28:38.488Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,saguh savero,,5.0,2022-08-18T23:01:31.260Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Titik Nurhikmah,Porsi mantappp harga bersahabat,5.0,2022-08-16T08:47:19.088Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Yuni Rahayu,,5.0,2022-08-07T03:04:15.016Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,yudhika andri,Mie ayam legenda,5.0,2022-08-06T04:21:37.619Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,abu fajar rudiyanto,,4.0,2022-08-02T23:01:07.659Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,krisnalin fellyano,,5.0,2022-07-24T07:48:59.821Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Rahma Bj,,5.0,2022-07-23T12:14:21.100Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Toto Tosap,,5.0,2022-07-22T12:54:14.435Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Ika Nur Fitriana,"Lumayan ngenyangin satunporsinya, harga terjangkau juga",5.0,2022-07-12T02:44:57.828Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Stephen Sterk,"Mie nya lembut, porsi cukup bikin kenyang. Harga termasuk murah, cm 11rb.",4.0,2022-07-08T13:21:47.962Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Lapak aMe,,5.0,2022-07-06T05:33:20.015Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Nadya Abil Husna Ahmad,,5.0,2022-07-04T02:30:19.528Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Nur Khodiyah,,5.0,2022-07-03T11:41:58.750Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Azriel Raka,,5.0,2022-07-01T21:31:56.899Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Dimas Ario Kusuma,,4.0,2022-06-18T03:27:58.751Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,kiki resti,,5.0,2022-06-16T02:01:50.441Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Eko Bordir,"Rasanya enak, porsi mengenyangkan,tempatnya bersih,pelayanan OK",5.0,2022-06-15T23:25:59.074Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Ahdian Satriaji,,5.0,2022-06-14T03:50:40.035Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Bony Ramadhan Dimyati,"Rame, punya rasa ciri khas sendir.i enak",4.0,2022-06-13T10:43:43.566Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
