place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url,_year,is_question,text_ml,text_bert,_year_src,token_count
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Imam Mustofa guplack angler,It's about noodles,4.0,2021-06-12T09:13:40.424Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,it about noodles,it s about noodles,2021,3
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Dyah S,Mie disini kenyal dan enak,5.0,2021-06-11T07:29:27.455Z,1.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,kenyal lezat,mie disini kenyal dan lezat,2021,2
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Hanah Nurbaeti,mie nya enak,5.0,2021-06-08T16:07:55.943Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,lezat,mie nya lezat,2021,1
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Muhammad ibnu fadinaldi,Slaah satu mie ayam rekomended,5.0,2021-05-29T09:07:58.360Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,slaah rekomended,slaah satu mie ayam rekomended,2021,2
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Andarsih Wigyanti,Mie ayam pak kumis dipurwokerto cukup terkenal terbukti masih bertahan hingga saat ini sdh puluhan tahun lo..soal rasa tidak diragukan lagi kalian harus mampir dan cobain...,5.0,2021-04-28T17:04:21.228Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,kumis dipurwokerto kenal bukti tahan puluh lo tidak ragu mampir cobain,mie ayam pak kumis dipurwokerto cukup terkenal terbukti masih bertahan hingga saat ini sudah puluhan tahun lo soal rasa tidak diragukan lagi kalian harus mampir dan cobain,2021,11
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Lana Anggraini,Rasa mie nya tajam dan enak. Porsi tidak terlalu banyak..,4.0,2021-04-13T22:15:25.164Z,1.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,tajam lezat porsi tidak terlalu,rasa mie nya tajam dan lezat porsi tidak terlalu banyak,2021,5
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,T Hangga PH,"Harganya lumayan , rasanya kurang enak",4.0,2021-04-12T21:25:54.289Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,harga lumayan kurang lezat,harganya lumayan rasanya kurang lezat,2021,4
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Victoria Santoso,"Salah satu tempat makan Mie Ayam favorit di Purwokerto, menurut ku rasanya beda, unik gt, ayamnya jg banyak, mie nya kenyal,. Harus selalu nambah bungkus 1 untuk dibawa pulang..",5.0,2021-04-08T02:39:21.417Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,salah makan favorit ku beda unik gt ayam kenyal nambah bungkus bawa pulang,salah satu tempat makan mie ayam favorit di purwokerto menurut ku rasanya beda unik gt ayamnya juga banyak mie nya kenyal harus selalu nambah bungkus 1 untuk dibawa pulang,2021,13
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,anna dwirejeki,Rasa lumayan enak..hanya tmpt parkir susah klu sy bawa kendaraan roda empat jadi urung mampir,4.0,2021-04-06T05:09:39.022Z,1.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,lumayan lezat tmpt parkir susah klu bawa kendara roda urung mampir,rasa lumayan lezat hanya tmpt parkir susah klu saya bawa kendaraan roda empat jadi urung mampir,2021,11
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Dian Meitasari,"Selalu pingin makan disini, mie ayam dan ceker balungan",5.0,2021-04-02T05:30:39.872Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,pingin makan ceker balung,selalu pingin makan disini mie ayam dan ceker balungan,2021,4
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,MasNu Channel,Rasanya anjim bgd,5.0,2021-03-22T08:08:57.407Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2021,False,anjim bgd,rasanya anjim bgd,2021,2
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Damar Canggih,"rasa nya pas gurih, enak bangetttt bestt pokoknya, untuk pelayanan nya mungkin bisa lebih ditingkatkan lagi",5.0,2026-05-08T12:54:59.075Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,pas gurih lezat bangett bestt pokok layan tingkat,rasa nya pas gurih lezat bangett bestt pokoknya untuk pelayanan nya mungkin bisa lebih ditingkatkan lagi,2026,8
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,fachrudeen _n,kesini 3x jam makan siang tapi 3x juga menu  yang di pesan ngga ada semua. kalo ngga ada mending ga usah ditulis dimenu. mau ganti yg lain katanya suruh nggu stengah jam lebih.,2.0,2026-05-06T01:40:43.258Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,kesini 3x jam makan siang tapi 3x menu pesan tidak tidak mending tidak tulis menu ganti suruh nggu stengah jam,kesini 3x jam makan siang tapi 3x juga menu yang di pesan tidak ada semua kalau tidak ada mending tidak usah ditulis dimenu mau ganti yang lain katanya suruh nggu stengah jam lebih,2026,20
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Maharani makeup,"pelayanan ramah, banyak promo menarik yang menguntungkan
WAJIB DI COBA!",5.0,2026-04-28T12:49:26.744Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,layan ramah promo tarik untung wajib coba,pelayanan ramah banyak promo menarik yang menguntungkan wajib di coba!,2026,7
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,fafaw0907,rekomen banget enakkk!!,5.0,2026-04-23T09:29:48.243Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,rekomendasi banget enakkk,rekomendasi banget enakkk!!,2026,3
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Fasya Lathifah,"bakso kejunya enak bangett, cukup ngobatin  buat yang kangen brand satunya apalagi dengan harga 1/3nya😝",5.0,2026-04-23T07:04:00.747Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,bakso keju lezat bangett ngobatin kangen brand satu harga 3nya,bakso kejunya lezat bangett cukup ngobatin untuk yang kangen brand satunya apalagi dengan harga 1 3nya,2026,10
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Arasely Channel,Baksonya enak dan aman banget bawa anak ada tempat main. Rekomended👌🏻,5.0,2026-04-23T05:41:05.024Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,bakso lezat aman banget bawa anak main rekomended,baksonya lezat dan aman banget bawa anak ada tempat main rekomended,2026,8
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Ita Puspitasari,Cocok bnget buat makan siang dn penyajiannya cspt,5.0,2026-04-22T06:26:34.331Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,cocok bnget makan siang dn saji cspt,cocok bnget untuk makan siang dn penyajiannya cspt,2026,7
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,febriana ika herniati,Enakkkk bgt,5.0,2026-04-22T06:25:33.648Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,lezat banget,lezat banget,2026,2
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,siti rohmah,sy senang makan bakso pak sariman rasanya mantuuul bener,5.0,2026-04-22T05:20:32.913Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,senang makan bakso sariman mantuuul,saya senang makan bakso pak sariman rasanya mantuuul benar,2026,5
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,okto okto,"Alhamdulillah sdh 2x makan di Baso Pak Sariman.Pas di lidah keluarga saya,Fav anak² baso keju lumer muncrat.Tempatnya nyaman u bawa keluarga. Bakalan balik lagi kalau pas sy main ke Purwokerto.",5.0,2026-04-21T12:07:19.624Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,alhamdulillah 2x makan bakso sariman pas lidah keluarga fav anak bakso keju lumer muncrat tempat nyaman bawa keluarga pas main,alhamdulillah sudah 2x makan di bakso pak sariman pas di lidah keluarga saya fav anak² bakso keju lumer muncrat tempatnya nyaman u bawa keluarga bakalan balik lagi kalau pas saya main ke purwokerto,2026,20
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,email jessie,enakk,5.0,2026-04-21T09:12:58.255Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,lezat,lezat,2026,1
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Yoshua Osman,Enyak,5.0,2026-04-21T06:55:40.103Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,enyak,enyak,2026,1
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Nurma Dyah,"Waktu kesini pesen bakso kejunya, enak cmn kuahnya menurutku klo gak ditambahin kecap sambal rasanya agak asin, kuahnya gak clean gitu yaa tpi berempah(?). Pelayanannya cepet, baru duduk baksonya sudah lgsng diantar, bayar parkir lgsng di kasir tarif 1000.",5.0,2026-04-20T15:44:26.455Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,kesini sen bakso keju lezat cmn kuah turut tidak ditambahin kecap sambal asin kuah tidak clean gitu yaa tapi rempah layan cepat duduk bakso lgsng antar bayar parkir lgsng kasir tarif,waktu kesini pesen bakso kejunya lezat cmn kuahnya menurutku kalau tidak ditambahin kecap sambal rasanya agak asin kuahnya tidak clean gitu yaa tapi berempah ? pelayanannya cepat baru duduk baksonya sudah lgsng diantar bayar parkir lgsng di kasir tarif 1000,2026,31
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Rizky Muyassar,Enakk kenyangg deket rumahh nihh,5.0,2026-04-20T09:27:41.803Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,lezat kenyangg deket rumahh nihh,lezat kenyangg deket rumahh nihh,2026,5
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Rizki Hanif,enak poll pokoke,5.0,2026-04-20T09:05:57.463Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,lezat poll pokoke,lezat poll pokoke,2026,3
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Rahma Ika Amalia Faozi,"Enaakk, suka banget bakso kejunya. tapi suka galau beli yang isi 3 kurang yang isi 5 kenyang banget hehe karena ada bonusnya bakso kecil 3… tapi tetep dihati🫶🏻",5.0,2026-04-20T06:43:03.831Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,enaakk suka banget bakso keju tapi suka galau beli isi kurang isi kenyang banget bonus bakso tapi tetep hati,enaakk suka banget bakso kejunya tapi suka galau beli yang isi 3 kurang yang isi 5 kenyang banget hehe karena ada bonusnya bakso kecil 3 tapi tetep dihati,2026,19
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Prisca Ayu,Bakso saariman emang paling enak bikin nagih ga ada lawannya,5.0,2026-04-19T09:21:07.963Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,bakso saariman lezat bikin nagih tidak lawan,bakso saariman memang paling lezat bikin nagih tidak ada lawannya,2026,7
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Egi Pratama,"tempat bersih dan nyaman, pelayanan ramah",5.0,2026-04-18T12:49:53.294Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,bersih nyaman layan ramah,tempat bersih dan nyaman pelayanan ramah,2026,4
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Putri Marpaung,"Mie ayamnya mantap, banyak piliha jg.. top",5.0,2026-04-17T09:39:50.795Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,ayam bagus piliha top,mie ayamnya bagus banyak piliha juga top,2026,4
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Umam Rofiq,"menunya enakk enakk
tempatnyaa bagus dan nyaman",5.0,2026-04-17T08:12:20.776Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,menu lezat lezat tempatnyaa bagus nyaman,menunya lezat lezat tempatnyaa bagus dan nyaman,2026,6
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,ainnun qolbu ismayatul hawa,pelayanannya sangat ramah dan enak,5.0,2026-04-16T06:44:06.646Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,layan sangat ramah lezat,pelayanannya sangat ramah dan lezat,2026,4
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Devina as,"yang paling aku suka adalah pelayanannya, kasirnya ramah, ngga jutekkk dan ga pelit pas nanyain wifi, udah gitu makanannya enak, mie ayam porsinya buanyak puollll, dan baksonya enak, pertahankan ya kakkkk 🫰🏻🫰🏻🫰🏻🫰🏻",5.0,2026-04-15T15:22:09.994Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,suka layan kasir ramah tidak jutekkk tidak pelit pas nanyain wifi gitu makan lezat porsi buanyak puoll bakso lezat tahan kakk,yang paling saya suka adalah pelayanannya kasirnya ramah tidak jutekkk dan tidak pelit pas nanyain wifi sudah gitu makanannya lezat mie ayam porsinya buanyak puoll dan baksonya lezat pertahankan ya kakk,2026,21
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Nabiel Syafiq Mu'jizan Achda,"nyaman, luas, enak",5.0,2026-04-15T08:39:54.405Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,nyaman luas lezat,nyaman luas lezat,2026,3
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,ari kartini,"Tempat nyaman, rasanya enak mantuuullll",5.0,2026-04-15T05:28:22.349Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,nyaman lezat mantuuull,tempat nyaman rasanya lezat mantuuull,2026,3
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Siti Nurdiyani,tempat luas,5.0,2026-04-15T05:28:00.001Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,luas,tempat luas,2026,1
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Zafran Gilbran,baguss bangett pelayanan ramahh enak bangettt,5.0,2026-04-13T10:30:57.146Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,baguss bangett layan ramahh lezat bangettt,baguss bangett pelayanan ramahh lezat bangettt,2026,6
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Nelly Noviyani,"baru pertama kali nyoba untuk rasa mie ayam nya worth it baksonnya juga berdaging, tempat luas, karyawan nya ramah'😍😍😍😍😍",5.0,2026-04-13T05:24:59.217Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,kali nyoba padan it baksonnya daging luas karyawan ramah,baru pertama kali nyoba untuk rasa mie ayam nya sepadan it baksonnya juga berdaging tempat luas karyawan nya ramah,2026,9
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Hany lukiyana,"tempatnya luas, pelayanan super ramah, makanan dan minumannya cepat datengnya enak juga mie ayam dan baksonya🤩🤩",5.0,2026-04-13T05:22:34.900Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,tempat luas layan super ramah makan minum cepat datengnya lezat bakso,tempatnya luas pelayanan super ramah makanan dan minumannya cepat datengnya lezat juga mie ayam dan baksonya,2026,11
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Agustin Purwaningsih,"tempatnya nyaman strategis,adem ada kipasnya, makannya enak enak,rekomen bgt apalagi mie ayamnyaaa",5.0,2026-04-13T05:22:25.811Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,tempat nyaman strategis adem kipas makan lezat lezat rekomendasi banget ayamnyaaa,tempatnya nyaman strategis adem ada kipasnya makannya lezat lezat rekomendasi banget apalagi mie ayamnyaaa,2026,11
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Wahyuni Purwitosari,"Tempatnya nyaman, makanannya enak dan sedap",5.0,2026-04-13T05:20:56.096Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,2026,False,tempat nyaman makan lezat sedap,tempatnya nyaman makanannya lezat dan sedap,2026,5
