place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url,is_question,text_ml,text_bert,token_count,label,is_augmented,augmentation_method,augmentation_source_text,augmentation_similarity,augmentation_jaccard
ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,Mie Ayam Nyak Dien,"Jl. Prof. Dr. Suharso, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4177608,109.2533294,4.6,Anisa Tabriz Gisa Zahrani,Tekstur mie berbeda dengan mie ayam lainnya mie Mya datar dan datar.,4.0,2025-07-14T11:35:31.647Z,0.0,346.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tekstur beda mya datar datar,tekstur mie berbeda dengan mie ayam lainnya mie mya datar dan datar,10,0,True,back_translation_id_en_id,tekstur mie nya beda dari mie ayam lain mie mya pipih dan gepeng barusan beli mie nya terlalu lembek entah memang begitu atau masak nya kelamaan,0.4716981132075472,0.19230769230769232
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Zahni Brilli,Ini lezat. porsi besar. harga murah hanya ketika itu hambar di sore hari.,5.0,2023-02-21T07:34:06.900Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat porsi harga murah hambar sore,ini lezat porsi besar harga murah hanya ketika itu hambar di sore hari,6,0,True,back_translation_id_en_id,lezat porsi besar harga murah cuma kalau sore rasanya hambar,0.6165413533834586,0.2777777777777778
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,alif nadani,Mie sedikit berbeda dalam tekstur,2.0,2023-01-03T19:53:38.851Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,beda tekstur,mie sedikit berbeda dalam tekstur,3,0,True,back_translation_id_en_id,mienya agak beda teksturnyaa,0.5901639344262295,0.0
ChIJj1q6AABfZS4Rvtk_us-3YMM,Yamien Ajong / Mie Ayam Ajong,"H6FV+CGG, Jl. Jendral Suprapto, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4264498,109.2438204,4.7,Ucil Udin,"Tidak ada rencana untuk membuka makan siang, kan?",5.0,2026-04-28T14:32:04.063Z,0.0,56.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,True,tidak rencana buka makan siang kan,tidak ada rencana untuk membuka makan siang kan?,13,0,True,back_translation_id_en_id,sayangnya bukanya sore jelang malam tidak ada niatan buka siang di jam makan siang kah?,0.5,0.15789473684210525
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,X-Sist Computer,"Kesan daerah kumuh tidak higienis, rasanya biasa.",1.0,2023-01-12T10:53:24.498Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kesan daerah kumuh tidak higienis,kesan daerah kumuh tidak higienis rasanya biasa,5,0,True,back_translation_id_en_id,kesannya kumuh tidak higienis rasa biasa saja manis,0.76,0.15384615384615385
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Muhammad Wildan,Ini semakin mahal tapi makan turun ke 15rebu Tidak ada ayam,1.0,2022-06-19T05:27:14.627Z,0.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mahal tapi makan turun 15rebu tidak,ini semakin mahal tapi makan turun ke 15rebu tidak ada ayam,9,0,True,back_translation_id_en_id,makin mahal tapi makan turun kualitasnya 15rebu tidak ada ayamnya cuma mie doang,0.7482014388489209,0.4117647058823529
ChIJHaPkB6v4ei4RY3PV4dFfO-Q,"Mie Ayam & Bakso ""Pak Man""","Jl. Pemuda No.57A, Teruman, Bantul, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55711, Indonesia",-7.877812,110.327223,4.3,Paunggg Vntkl,Don't buy gal e sangean gaes ding dodol singe for girls never buy here,1.0,2024-11-24T13:33:43.971Z,0.0,145.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,don buy gal sangean gaes ding dodol singe for girls never buy here,don t buy gal e sangean gaes ding dodol singe for girls never buy here,15,0,True,back_translation_id_en_id,tololl cok bakul e sangean jangan beli gaes seng dodol sange untuk cewe cewe jangan pernah beli disinii,0.48554913294797686,0.16666666666666666
ChIJGdD29LZfZS4RBVENDLZTXtA,Mie Ayam Kita (spesial Rendang),"Jl. Riyanto, RT.002/RW.001, Sumampir Wetan, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3995374,109.240713,4.9,Kautsar Ikraam,"Ini bagus, bersih, tidak terlalu buruk.",5.0,2024-09-22T16:06:43.638Z,0.0,210.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,bagus bersih tidak terlalu buruk,ini bagus bersih tidak terlalu buruk,7,0,True,back_translation_id_en_id,tempatnya nyaman bersih kane parah lah pokoknya mah,0.35555555555555557,0.0
ChIJiZRwRYleZS4RUiPMwpOVhO4,Mie Ayam Mame,"H6GR+R8R, Jl. Adhyaksa I, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4228848,109.240767,4.5,Mbah Maridjan,Ini tidak lezat,1.0,2023-10-06T08:46:22.988Z,1.0,137.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak lezat,ini tidak lezat,2,0,True,back_translation_id_en_id,tidak lezat,0.8461538461538461,0.6666666666666666
ChIJa6GahYteZS4RaQ0aDfJqT5s,Mie Ayam Pak Gimin,"Jl. Jatiwinangun Gg. Arjuna No.21, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.41966,109.2412438,4.6,dani jabrik123,Jangan biarkan mie tumbuh.,5.0,2024-10-09T02:12:36.767Z,0.0,165.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,jangan biar tumbuh,jangan biarkan mie tumbuh,3,0,True,back_translation_id_en_id,kalau pesen mie nya jangan kematangan,0.31746031746031744,0.25
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Barlian Yoga,yang mereka pakai selai Jake,1.0,2023-07-31T07:32:14.018Z,1.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,pakai selai jake,yang mereka pakai selai jake,4,0,True,back_translation_id_en_id,yang kerja muke kek jamet,0.5660377358490566,0.1111111111111111
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Yugo Winarko,Ini panas seperti warung kopi.,5.0,2025-05-26T12:40:54.117Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,panas kopi,ini panas seperti warung kopi,3,0,True,back_translation_id_en_id,rasanya pas warunge panas,0.509090909090909,0.125
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Priyo KJ,"saus baik-baik saja, tapi aku masih memiliki ayam. mie broiler baik. itu baik untuk mencampur mie putih.",4.0,2025-03-27T21:20:51.597Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,saus baik baik tapi milik broiler baik baik campur putih,saus baik baik saja tapi saya masih memiliki ayam mie broiler baik itu baik untuk mencampur mie putih,16,0,True,back_translation_id_en_id,kuahnya sudah baik tapi di saya masih keasinan ayamnya jenis broiler mienya baik baiknya dicampur mie putih pelayanan kurang ramah pas tanya tanya,0.512,0.15625
ChIJqdm23VxfZS4RiZGEgPsPodg,Mie Ayam Ma-Dyang,"Jl. Martadireja 1 No.798, Kejawar, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4207155,109.2595639,4.7,Maspary GP,Tidak banyak yang tersisa.,4.0,2023-05-02T21:12:31.512Z,0.0,43.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak sisa,tidak banyak yang tersisa,2,0,True,back_translation_id_en_id,porsinya kurang banyak,0.4166666666666667,0.16666666666666666
ChIJeReySyhfZS4R5d6VJEY8Qj8,MieAgo,"Jl. Perdamaian Dusun Dampit, RT.02/RW.08, Dusun I, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.4082968,109.2749709,4.4,Firgiana Eldi,inovasi yang menarik itu bagus tapi bukan mie ayam terbaik,4.0,2024-01-28T15:00:26.214Z,0.0,135.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,inovasi tarik bagus tapi bukan baik,inovasi yang menarik itu bagus tapi bukan mie ayam terbaik,6,0,True,back_translation_id_en_id,inovasi yang menarik rasa lumayan tapi bukan mie ayam yang terenak,0.7903225806451613,0.5384615384615384
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,ozan arif,pensen menunggu lama mengambil ini dan membuat perubahan baru yang layak dan aku!!!,2.0,2023-06-28T09:24:11.228Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,sen tunggu lama ambil ubah layak aku,pensen menunggu lama mengambil ini dan membuat perubahan baru yang layak dan aku!!!,10,0,True,back_translation_id_en_id,pesen nunggu lama bawa anak kecil smpe kemringet giliran yang baru datang dilayanin dl !!!,0.49710982658959535,0.125
ChIJyZ0USbVdZS4RvlFU5NeBgSs,Mie Ayam Kriuk Purwokerto,"Jl. Samparangin No.14, RT.02/RW.01, Tasari, Teluk, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.4447847,109.2491317,4.7,Agyl putra,Kondisi lama layanan pdhl masih kesepian apakah kate mie ne dicetak duduk meskipun menuntut neora sedang menunggu,3.0,2026-02-10T09:02:51.476Z,0.0,33.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kondisi lama layan pdhl sepi kate ne cetak duduk tuntut neora tunggu,kondisi lama layanan pdhl masih kesepian apakah kate mie ne dicetak duduk meskipun menuntut neora sedang menunggu,14,0,True,back_translation_id_en_id,pelayanan lama pdhl kondisi lagi sepi apa enggane mie ne di cetak sit sih sue neora memper goli nunggu,0.5395348837209303,0.2
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Dwi Reza,Hanya pertama kali mencicipi mie ayam di sini cukup lezat.,2.0,2025-11-09T06:16:56.287Z,0.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kali cicip lezat,hanya pertama kali mencicipi mie ayam di sini cukup lezat,7,0,True,back_translation_id_en_id,baru pertama nyobaiin mie ayam disini lumayan lezat cuma kurang sopan sama pelayanan pegawainya,0.48366013071895425,0.14285714285714285
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Evandina Rachmanita Candrasari,Saus bumbu kekurangan terlalu banyak cahaya untuk rasa,4.0,2025-09-13T10:26:20.367Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,saus bumbu kurang terlalu cahaya,saus bumbu kekurangan terlalu banyak cahaya untuk rasa,7,0,True,back_translation_id_en_id,kuah bumbunya kurang medok terlalu light rasanyaa,0.5825242718446602,0.07142857142857142
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Firyaal Amanda,order dengan tidak merekomendasikan 2x error dari resto pihak yang panggung pelanggan!!!,1.0,2026-03-23T04:19:52.587Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,order tidak rekomendasi 2x error resto panggung langgan,order dengan tidak merekomendasikan 2x error dari resto pihak yang panggung pelanggan!!!,10,0,True,back_translation_id_en_id,order by wa tidak rekomendasi 2x kesalahan dari pihak resto yang nanggung customer!!,0.6744186046511628,0.3888888888888889
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Bambang Sugianto,"Jangan parkir, bicaralah, Bose.",5.0,2023-02-02T02:20:46.853Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,jangan parkir bicara bose,jangan parkir bicaralah bose,7,0,True,back_translation_id_en_id,untuk ojek online jangan ditarik parkir ngomong bose,0.4578313253012048,0.09090909090909091
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Mazt Daplun,"Jika saya datang ke sini untuk membayar untuk itu di depan saya setelah pemesanan, jadi setelah pesanan hanya datang untuk makan dan pulang, saya tidak akan berpikir tentang bagaimana baru itu.",2.0,2025-08-07T10:02:24.375Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,bayar mesan pesan makan pulang tidak pikir,jika saya datang ke sini untuk membayar untuk itu di depan saya setelah pemesanan jadi setelah pesanan hanya datang untuk makan dan pulang saya tidak akan berpikir tentang bagaimana baru itu,31,0,True,back_translation_id_en_id,kalau saya kesini mending bayar di depan aja setelah pesan langsung bayar jadi setelah pesanan datang tinggal makan dan pulang biar tidak di sangka sangka gimana baru kejadian kali ini soalnya 07 08 25 baru kali ini juga makan disini diliatin semua pegawainya kayak pada curiga aja tau gitu dari dulu saya bayar di depan saja sebelum makan pesanan datang seumur umur baru disini kejadian seperti ini,0.42905405405405406,0.18032786885245902
ChIJGdD29LZfZS4RBVENDLZTXtA,Mie Ayam Kita (spesial Rendang),"Jl. Riyanto, RT.002/RW.001, Sumampir Wetan, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3995374,109.240713,4.9,Abah 869,Benar-benar dalam mood,5.0,2025-07-12T10:54:44.375Z,0.0,210.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mood,benar benar dalam mood,3,0,True,back_translation_id_en_id,omoo mood bangett,0.3076923076923077,0.2
ChIJOdxaQABfZS4RytI26xveqYQ,Mie Ayam Lik Itis,"Jl. Mayjend. Sutoyo, Sawangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.428543,109.2265822,4.7,fadly rudiana,Mie ayam kaya akan mie kaldu yang buruk. gang sempit kaya. kue diparkir di kapok ora maning2,1.0,2024-12-03T12:05:24.516Z,0.0,41.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kaya kaldu buruk gang sempit kaya kue parkir kapok ora maning2,mie ayam kaya akan mie kaldu yang buruk gang sempit kaya kue diparkir di kapok ora maning2,15,0,True,back_translation_id_en_id,mie ayame rasane kaya mie sarimi kuah parahnya gang sempit kaya kue di parkiri wis kapok ora maning2,0.7395833333333334,0.391304347826087
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Ale Devilea,Sedikit lebih mahal.,3.0,2021-10-11T00:31:37.770Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mahal,sedikit lebih mahal,2,0,True,back_translation_id_en_id,sedikit lbh mahal,0.918918918918919,0.2
ChIJiZRwRYleZS4RUiPMwpOVhO4,Mie Ayam Mame,"H6GR+R8R, Jl. Adhyaksa I, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4228848,109.240767,4.5,Sannn,"Sayang sekali tidak ada meja tanpa meja, akan tidak nyaman di meja murah, ada juga moga yang telah membaca.",3.0,2020-09-15T07:40:11.245Z,1.0,137.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,sayang sekali tidak meja tanpa meja tidak nyaman meja murah moga baca,sayang sekali tidak ada meja tanpa meja akan tidak nyaman di meja murah ada juga moga yang telah membaca,22,0,True,back_translation_id_en_id,rasa lumayanan sayang gada meja makan tanpa meja sangat tidak nyaman pdhl meja yang murah juga ada moga yang punya baca trus beli meja biar makan disitu lebih nyaman,0.5661764705882353,0.3
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,Reza Cahyadi,"Mie ayam terbaik di kota higly disarankan! tetapi jika Anda memasak pengganti orang lain, itu tidak lezat.",5.0,2022-08-31T14:21:01.313Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,baik kota higly saran tetapi masak ganti orang tidak lezat,mie ayam terbaik di kota higly disarankan! tetapi jika anda memasak pengganti orang lain itu tidak lezat,12,0,True,back_translation_id_en_id,mie ayam the best in town higly recomended! tapi kalau yang masak orang pengganti ya rasanya tidak lezat,0.638095238095238,0.20689655172413793
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Call me dewi,Pelayanan keras air es 2 ribu lebih mana air es adalah 1 ribu,1.0,2025-12-26T11:57:49.675Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan keras air es ribu air es ribu,pelayanan keras air es 2 ribu lebih mana air es adalah 1 ribu,9,0,True,back_translation_id_en_id,pelayanan judes air es 2ribu pula dimana mana air es 1 ribuan,0.7704918032786885,0.3333333333333333
ChIJE9ooQplfZS4R0KhixkXXF5k,Mie Ayam Pak Toro,"Jl. Yosodarmo No.25-29, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4223209,109.228104,4.6,Haroh azka,Pilih saja pilihan yang mudah patah hati.,5.0,2021-08-16T01:28:56.284Z,0.0,91.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,pilih pilih mudah patah hati,pilih saja pilihan yang mudah patah hati,4,0,True,back_translation_id_en_id,tinggal pilih bsa borong,0.36923076923076925,0.1
ChIJHyJuUgDtaS4RZ1AW3U3ygxc,Mie Ayam Goreng 'MIYAGO' JB,"RT.4/RW.6, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia",-6.2968809,106.9022379,4.9,Najah Hamzah,Gelo asli dalam kondisi buruk.,5.0,2026-04-20T10:28:29.922Z,0.0,19.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,gelo asli kondisi buruk,gelo asli dalam kondisi buruk,4,0,True,back_translation_id_en_id,gelo original nya medok parahh,0.4,0.1111111111111111
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Wisnu Antono,Layanan menyebalkan ketika datang. meja penuh. sisa tamu sedang menunggu teh kosong.,3.0,2022-06-04T07:19:17.175Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan sebal meja penuh sisa tamu tunggu teh kosong,layanan menyebalkan ketika datang meja penuh sisa tamu sedang menunggu teh kosong,17,0,True,back_translation_id_en_id,pelayanan payah pas datang meja masih penuh mangkok sisa tamu yang dateng pake nunggu aernya abis tehnya kosong karena sudah masuk akhirnya terimain aja,0.5338983050847458,0.09090909090909091
ChIJiZRwRYleZS4RUiPMwpOVhO4,Mie Ayam Mame,"H6GR+R8R, Jl. Adhyaksa I, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4228848,109.240767,4.5,Yunina Mulyo,"Ini lezat, ini akan menjadi tempat yang kurang, tapi tolong.",5.0,2023-03-08T12:38:36.976Z,1.0,137.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat kurang tapi tolong,ini lezat ini akan menjadi tempat yang kurang tapi tolong,5,0,True,back_translation_id_en_id,lezat pasti dong tempatnya aja yang kurang tapi ggp lah,0.6086956521739131,0.11764705882352941
ChIJbemvPWh4ei4Rm-D6Rm3-Wpk,Mie Ayam & Bakso Mas Yanto,"MFMP+3QM, Jl. Dipomenggolo, Pulutan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50716, Indonesia",-7.3172776,110.4869342,4.7,Evand Radhitya,"Josjis sangat enak bagus, tapi layanannya tidak cukup cepat",1.0,2026-03-29T08:58:27.600Z,0.0,107.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,josjis sangat lezat bagus tapi layan tidak cepat,josjis sangat lezat bagus tapi layanannya tidak cukup cepat,7,0,True,back_translation_id_en_id,josjis lezat bagus tapi pelayananya kurang cepat,0.7289719626168224,0.23076923076923078
ChIJOdxaQABfZS4RytI26xveqYQ,Mie Ayam Lik Itis,"Jl. Mayjend. Sutoyo, Sawangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.428543,109.2265822,4.7,anisa kunitarakhma,Idul adha membuka kie like?,4.0,2024-06-17T02:51:47.603Z,0.0,41.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,True,idul adha buka kie like,idul adha membuka kie like?,6,0,True,back_translation_id_en_id,idul adha buka ora kie lik?,0.8518518518518519,0.375
ChIJ65fo8u6JaS4R5Cs1H4dQdC8,Miago Super Judes,"Jl. Nusantara Raya No.22, RT.008/RW.037, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia",-6.2053241,107.021582,4.5,DN DN,panas di mana ada jaypeoper steam tapi tidak nyaman makan di meja panggilan untuk bakso,1.0,2021-01-27T11:15:07.209Z,0.0,392.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,panas jaypeoper steam tapi tidak nyaman makan meja panggil bakso,panas di mana ada jaypeoper steam tapi tidak nyaman makan di meja panggilan untuk bakso,22,0,True,back_translation_id_en_id,panas bet tempatnya anjay uap kompor perih di mata gerah kena uap nya mahal doang tapi tidak nyaman makan di tempat mending manggil kang bakso grobak,0.5338983050847458,0.22580645161290322
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Mie ayam Hunter,"Mie ayam lezat, tapi tidak bersahabat.",4.0,2022-11-09T04:32:03.066Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat tapi tidak sahabat,mie ayam lezat tapi tidak bersahabat,4,0,True,back_translation_id_en_id,mie ayam lezat cuma pelayanan kurang ramah,0.525,0.18181818181818182
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Lulut Prasetyo,"Aku terkejut saat melayani cukup banyak, cenderung manis.",4.0,2024-11-24T06:53:39.713Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kejut layan cenderung manis,saya terkejut saat melayani cukup banyak cenderung manis,7,0,True,back_translation_id_en_id,kaget pas dateng porsinya cukup banyak rasanya cenderung ke arah manis,0.6141732283464567,0.11764705882352941
ChIJ65fo8u6JaS4R5Cs1H4dQdC8,Miago Super Judes,"Jl. Nusantara Raya No.22, RT.008/RW.037, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia",-6.2053241,107.021582,4.5,Anis Maryani,rasa miago dan bakso cukup lezat tapi tidak sebagus pertama kali buka dulu sekarang rasanya kurang asin,4.0,2021-12-21T15:41:10.243Z,1.0,392.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,miago bakso lezat tapi tidak bagus kali buka kurang asin,rasa miago dan bakso cukup lezat tapi tidak sebagus pertama kali buka dulu sekarang rasanya kurang asin,23,0,True,back_translation_id_en_id,rasa miago dan baksonya lumayan lezat tapi tidak seenak pertama kali waktu buka dulu sekarang kurang asin dikit tapi tidak disediakan garam mejanya pelayanan nya kurang ramah tidak pernah senyum kasirnya,0.5686274509803921,0.41935483870967744
